Sample_Time,Sample_Year,Site,PSP,TREE_ID,SPCD,STAT_new,DBH_cm,TLHT_m,CRCL,PREVDBH_cm,PREVTLHT_m,PREVCRCL,STAT,DBH_live,TLHT_live,CRCL_live
1,1995,1021,10062,104940,4,0,14.0208,21.0312,2,,,,0,14.0208,21.0312,2
2,2000,1021,10062,104940,4,0,14.5288,21.6408,2,14.0208,21.0312,,0,14.5288,21.6408,2
4,2010,1021,10062,104940,4,0,15.0368,17.9832,2,14.8082,0,,0,15.0368,17.9832,2
1,1995,1021,10062,104941,4,0,13.1826,18.288,3,,,,0,13.1826,18.288,3
2,2000,1021,10062,104941,4,0,13.4366,19.2024,2,13.1826,18.288,,0,13.4366,19.2024,2
3,2005,1021,10062,104941,4,0,14.3764,19.812,2,13.4366,19.2024,,0,14.3764,19.812,2
4,2010,1021,10062,104941,4,0,14.859,20.4216,2,14.3764,19.812,,0,14.859,20.4216,2
1,1995,1021,10062,104943,4,0,21.844,20.4216,1,,,,0,21.844,20.4216,1
2,2000,1021,10062,104943,4,0,22.7076,21.6408,1,21.844,20.4216,,0,22.7076,21.6408,1
3,2005,1021,10062,104943,4,0,22.987,22.2504,1,22.7076,21.6408,,0,22.987,22.2504,1
4,2010,1021,10062,104943,4,0,23.3426,22.2504,2,22.987,22.2504,,0,23.3426,22.2504,2
1,2002,1079,10233,116512,4,0,15.8242,18.8976,2,,,,0,15.8242,18.8976,2
2,2007,1079,10233,116512,4,0,16.1036,19.2024,2,15.8242,18.8976,,0,16.1036,19.2024,2
3,2012,1079,10233,116512,4,0,16.4846,19.5072,2,16.1036,19.2024,,0,16.4846,19.5072,2
1,1995,1021,10062,104945,4,0,19.939,21.336,1,,,,0,19.939,21.336,1
2,2000,1021,10062,104945,4,0,20.3962,22.5552,1,19.939,21.336,,0,20.3962,22.5552,1
4,2010,1021,10062,104945,4,0,21.463,17.6784,2,21.0058,0,,0,21.463,17.6784,2
1,1995,1021,10062,104946,4,0,22.4282,20.4216,1,,,,0,22.4282,20.4216,1
2,2000,1021,10062,104946,4,0,23.2664,21.6408,1,22.4282,20.4216,,0,23.2664,21.6408,1
3,2005,1021,10062,104946,4,0,23.6982,21.6408,2,23.2664,21.6408,,0,23.6982,21.6408,2
4,2010,1021,10062,104946,4,0,24.13,21.6408,2,23.6982,21.6408,,0,24.13,21.6408,2
1,1995,1021,10062,104947,4,0,6.0706,9.4488,4,,,,0,6.0706,9.4488,4
3,2005,1021,10062,104947,4,0,6.2738,9.4488,3,6.223,0,,0,6.2738,9.4488,3
4,2010,1021,10062,104947,4,0,6.3246,7.3152,5,6.2738,9.4488,,0,6.3246,7.3152,5
1,1995,1021,10062,104948,4,0,15.4178,20.7264,2,,,,0,15.4178,20.7264,2
2,2000,1021,10062,104948,4,0,15.9766,20.7264,2,15.4178,20.7264,,0,15.9766,20.7264,2
3,2005,1021,10062,104948,4,0,16.1544,20.7264,2,15.9766,20.7264,,0,16.1544,20.7264,2
4,2010,1021,10062,104948,4,0,16.3068,20.7264,2,16.1544,20.7264,,0,16.3068,20.7264,2
1,1995,1021,10062,104950,4,0,14.6812,20.4216,3,,,,0,14.6812,20.4216,3
2,2000,1021,10062,104950,4,0,15.0368,21.6408,3,14.6812,20.4216,,0,15.0368,21.6408,3
1,1995,1021,10062,104951,4,0,16.5608,20.1168,2,,,,0,16.5608,20.1168,2
2,2000,1021,10062,104951,4,0,17.5006,21.0312,2,16.5608,20.1168,,0,17.5006,21.0312,2
3,2005,1021,10062,104951,4,0,17.9832,21.0312,2,17.5006,21.0312,,0,17.9832,21.0312,2
4,2010,1021,10062,104951,4,0,18.4912,21.6408,2,17.9832,21.0312,,0,18.4912,21.6408,2
1,1995,1021,10062,104952,4,0,16.6878,18.5928,2,,,,0,16.6878,18.5928,2
2,2000,1021,10062,104952,4,0,17.2974,19.5072,2,16.6878,18.5928,,0,17.2974,19.5072,2
3,2005,1021,10062,104952,4,0,17.6276,19.812,2,17.2974,19.5072,,0,17.6276,19.812,2
4,2010,1021,10062,104952,4,0,17.907,19.812,2,17.6276,19.812,,0,17.907,19.812,2
1,1995,1021,10062,104953,4,0,9.017,13.4112,4,,,,0,9.017,13.4112,4
1,1995,1021,10062,104954,4,0,18.7706,20.4216,2,,,,0,18.7706,20.4216,2
2,2000,1021,10062,104954,4,0,19.9136,21.0312,2,18.7706,20.4216,,0,19.9136,21.0312,2
3,2005,1021,10062,104954,4,0,20.574,21.6408,2,19.9136,21.0312,,0,20.574,21.6408,2
4,2010,1021,10062,104954,4,0,21.3614,21.9456,2,20.574,21.6408,,0,21.3614,21.9456,2
1,1995,1021,10062,104955,4,0,18.161,19.812,2,,,,0,18.161,19.812,2
2,2000,1021,10062,104955,4,0,18.923,19.812,2,18.161,19.812,,0,18.923,19.812,2
3,2005,1021,10062,104955,4,0,19.3294,20.7264,2,18.923,19.812,,0,19.3294,20.7264,2
4,2010,1021,10062,104955,4,0,19.5834,21.336,2,19.3294,20.7264,,0,19.5834,21.336,2
1,1995,1021,10062,104958,4,0,14.478,21.336,2,,,,0,14.478,21.336,2
2,2000,1021,10062,104958,4,0,16.383,21.9456,1,14.478,21.336,,0,16.383,21.9456,1
3,2005,1021,10062,104958,4,0,16.4846,21.9456,2,16.383,21.9456,,0,16.4846,21.9456,2
4,2010,1021,10062,104958,4,0,17.272,21.9456,2,16.4846,21.9456,,0,17.272,21.9456,2
1,1995,1021,10062,104959,4,0,23.3426,20.4216,1,,,,0,23.3426,20.4216,1
2,2000,1021,10062,104959,4,0,23.8506,21.9456,1,23.3426,20.4216,,0,23.8506,21.9456,1
3,2005,1021,10062,104959,4,0,24.257,21.9456,2,23.8506,21.9456,,0,24.257,21.9456,2
4,2010,1021,10062,104959,4,0,24.384,21.336,2,24.257,21.9456,,0,24.384,21.336,2
1,1995,1021,10062,104960,4,0,14.1224,21.9456,2,,,,0,14.1224,21.9456,2
2,2000,1021,10062,104960,4,0,14.9098,22.86,1,14.1224,21.9456,,0,14.9098,22.86,1
3,2005,1021,10062,104960,4,0,15.2654,21.336,2,14.9098,22.86,,0,15.2654,21.336,2
4,2010,1021,10062,104960,4,0,15.5194,21.6408,2,15.2654,21.336,,0,15.5194,21.6408,2
1,1995,1021,10063,104961,4,0,10.5664,15.5448,3,,,,0,10.5664,15.5448,3
2,2000,1021,10063,104961,4,0,10.922,15.5448,3,10.5664,15.5448,,0,10.922,15.5448,3
3,2005,1021,10063,104961,4,0,11.176,15.8496,3,10.922,15.5448,,0,11.176,15.8496,3
4,2010,1021,10063,104961,4,0,11.2522,16.764,2,11.176,15.8496,,0,11.2522,16.764,2
1,1995,1021,10063,104962,4,0,8.7884,12.192,4,,,,0,8.7884,12.192,4
2,2000,1021,10063,104962,4,0,8.89,12.192,4,8.7884,12.192,,0,8.89,12.192,4
1,1995,1021,10063,104963,4,0,9.7536,14.6304,4,,,,0,9.7536,14.6304,4
2,2000,1021,10063,104963,4,0,10.1092,15.5448,3,9.7536,14.6304,,0,10.1092,15.5448,3
3,2005,1021,10063,104963,4,0,10.2362,16.1544,3,10.1092,15.5448,,0,10.2362,16.1544,3
4,2010,1021,10063,104963,4,0,10.287,15.5448,3,10.2362,16.1544,,0,10.287,15.5448,3
1,1995,1021,10063,104965,4,0,14.8336,15.5448,3,,,,0,14.8336,15.5448,3
2,2000,1021,10063,104965,4,0,15.621,17.6784,2,14.8336,15.5448,,0,15.621,17.6784,2
3,2005,1021,10063,104965,4,0,15.9512,17.6784,2,15.621,17.6784,,0,15.9512,17.6784,2
4,2010,1021,10063,104965,4,0,16.2306,17.6784,2,15.9512,17.6784,,0,16.2306,17.6784,2
1,1995,1021,10063,104966,4,0,11.8364,17.3736,3,,,,0,11.8364,17.3736,3
2,2000,1021,10063,104966,4,0,12.5984,17.3736,1,11.8364,17.3736,,0,12.5984,17.3736,1
3,2005,1021,10063,104966,4,0,13.208,17.3736,2,12.5984,17.3736,,0,13.208,17.3736,2
4,2010,1021,10063,104966,4,0,13.7414,17.3736,2,13.208,17.3736,,0,13.7414,17.3736,2
1,1995,1021,10063,104967,4,0,5.334,8.8392,4,,,,0,5.334,8.8392,4
1,1995,1021,10063,104968,4,0,11.4808,14.9352,3,,,,0,11.4808,14.9352,3
2,2000,1021,10063,104968,4,0,12.3698,17.0688,2,11.4808,14.9352,,0,12.3698,17.0688,2
3,2005,1021,10063,104968,4,0,12.8016,17.6784,2,12.3698,17.0688,,0,12.8016,17.6784,2
4,2010,1021,10063,104968,4,0,13.081,17.6784,2,12.8016,17.6784,,0,13.081,17.6784,2
1,1995,1021,10063,104969,4,0,8.8392,12.4968,3,,,,0,8.8392,12.4968,3
2,2000,1021,10063,104969,4,0,9.0424,13.1064,3,8.8392,12.4968,,0,9.0424,13.1064,3
3,2005,1021,10063,104969,4,0,9.144,13.1064,3,9.0424,13.1064,,0,9.144,13.1064,3
4,2010,1021,10063,104969,4,0,9.2456,13.1064,3,9.144,13.1064,,0,9.2456,13.1064,3
1,1995,1021,10063,104970,4,0,15.9512,17.0688,2,,,,0,15.9512,17.0688,2
2,2000,1021,10063,104970,4,0,16.6624,16.764,2,15.9512,17.0688,,0,16.6624,16.764,2
3,2005,1021,10063,104970,4,0,16.891,17.6784,2,16.6624,16.764,,0,16.891,17.6784,2
4,2010,1021,10063,104970,4,0,17.2212,17.9832,2,16.891,17.6784,,0,17.2212,17.9832,2
1,1995,1021,10063,104971,4,0,7.4168,11.2776,4,,,,0,7.4168,11.2776,4
2,2000,1021,10063,104971,4,0,7.5438,11.5824,3,7.4168,11.2776,,0,7.5438,11.5824,3
3,2005,1021,10063,104971,4,0,7.62,11.5824,3,7.5438,11.5824,,0,7.62,11.5824,3
4,2010,1021,10063,104971,4,0,7.6708,10.0584,4,7.62,11.5824,,0,7.6708,10.0584,4
1,1995,1021,10063,104972,4,0,6.9342,9.7536,4,,,,0,6.9342,9.7536,4
2,2000,1021,10063,104972,4,0,7.0104,9.7536,4,6.9342,9.7536,,0,7.0104,9.7536,4
3,2005,1021,10063,104972,4,0,7.0866,10.3632,3,7.0104,9.7536,,0,7.0866,10.3632,3
4,2010,1021,10063,104972,4,0,7.112,7.9248,4,7.0866,10.3632,,0,7.112,7.9248,4
1,1995,1021,10063,104973,4,0,9.779,14.6304,3,,,,0,9.779,14.6304,3
2,2000,1021,10063,104973,4,0,10.3378,14.6304,2,9.779,14.6304,,0,10.3378,14.6304,2
3,2005,1021,10063,104973,4,0,10.5156,14.6304,2,10.3378,14.6304,,0,10.5156,14.6304,2
4,2010,1021,10063,104973,4,0,10.6426,14.9352,2,10.5156,14.6304,,0,10.6426,14.9352,2
2,2000,1021,10063,104974,4,0,9.1948,10.0584,4,9.144,0,,0,9.1948,10.0584,4
1,1995,1021,10063,104975,4,0,14.1478,16.1544,2,,,,0,14.1478,16.1544,2
2,2000,1021,10063,104975,4,0,15.2146,16.4592,2,14.1478,16.1544,,0,15.2146,16.4592,2
3,2005,1021,10063,104975,4,0,15.6464,16.4592,2,15.2146,16.4592,,0,15.6464,16.4592,2
4,2010,1021,10063,104975,4,0,16.129,17.9832,2,15.6464,16.4592,,0,16.129,17.9832,2
1,1995,1021,10063,104976,4,0,9.4742,12.8016,4,,,,0,9.4742,12.8016,4
2,2000,1021,10063,104976,4,0,9.6266,11.5824,3,9.4742,12.8016,,0,9.6266,11.5824,3
3,2005,1021,10063,104976,4,0,9.6774,11.5824,3,9.6266,11.5824,,0,9.6774,11.5824,3
1,1995,1021,10063,104977,4,0,14.6304,17.6784,2,,,,0,14.6304,17.6784,2
2,2000,1021,10063,104977,4,0,15.24,18.288,2,14.6304,17.6784,,0,15.24,18.288,2
3,2005,1021,10063,104977,4,0,15.4178,18.288,2,15.24,18.288,,0,15.4178,18.288,2
4,2010,1021,10063,104977,4,0,15.6464,18.8976,2,15.4178,18.288,,0,15.6464,18.8976,2
1,1995,1021,10063,104978,4,0,9.7028,12.192,3,,,,0,9.7028,12.192,3
2,2000,1021,10063,104978,4,0,9.9568,12.8016,3,9.7028,12.192,,0,9.9568,12.8016,3
3,2005,1021,10063,104978,4,0,10.1346,12.192,3,9.9568,12.8016,,0,10.1346,12.192,3
4,2010,1021,10063,104978,4,0,10.2616,12.4968,3,10.1346,12.192,,0,10.2616,12.4968,3
1,1995,1021,10063,104979,4,0,12.7762,17.3736,2,,,,0,12.7762,17.3736,2
2,2000,1021,10063,104979,4,0,13.5128,17.3736,2,12.7762,17.3736,,0,13.5128,17.3736,2
3,2005,1021,10063,104979,4,0,13.9446,18.288,2,13.5128,17.3736,,0,13.9446,18.288,2
4,2010,1021,10063,104979,4,0,14.2494,18.5928,2,13.9446,18.288,,0,14.2494,18.5928,2
1,1995,1021,10063,104980,4,0,4.4958,7.0104,4,,,,0,4.4958,7.0104,4
2,2000,1021,10063,104980,4,0,4.5974,7.9248,4,4.4958,7.0104,,0,4.5974,7.9248,4
4,2010,1021,10063,104980,4,0,4.699,7.0104,4,0,0,,0,4.699,7.0104,4
1,1995,1021,10063,104981,4,0,14.5288,15.8496,2,,,,0,14.5288,15.8496,2
2,2000,1021,10063,104981,4,0,15.4178,16.4592,2,14.5288,15.8496,,0,15.4178,16.4592,2
3,2005,1021,10063,104981,4,0,15.6718,17.3736,2,15.4178,16.4592,,0,15.6718,17.3736,2
4,2010,1021,10063,104981,4,0,16.1036,17.6784,2,15.6718,17.3736,,0,16.1036,17.6784,2
1,1995,1021,10063,104982,4,0,13.2842,16.4592,2,,,,0,13.2842,16.4592,2
2,2000,1021,10063,104982,4,0,13.8938,16.4592,2,13.2842,16.4592,,0,13.8938,16.4592,2
3,2005,1021,10063,104982,4,0,14.097,16.4592,2,13.8938,16.4592,,0,14.097,16.4592,2
4,2010,1021,10063,104982,4,0,14.351,16.4592,2,14.097,16.4592,,0,14.351,16.4592,2
1,2002,1079,10233,116558,4,0,9.398,13.4112,3,,,,0,9.398,13.4112,3
1,1995,1021,10063,104984,4,0,12.1412,15.5448,3,,,,0,12.1412,15.5448,3
2,2000,1021,10063,104984,4,0,12.6238,16.1544,3,12.1412,15.5448,,0,12.6238,16.1544,3
3,2005,1021,10063,104984,4,0,12.8524,16.1544,2,12.6238,16.1544,,0,12.8524,16.1544,2
4,2010,1021,10063,104984,4,0,13.0048,16.764,2,12.8524,16.1544,,0,13.0048,16.764,2
2,2000,1021,10063,104985,4,0,7.0612,10.668,4,7.0104,0,,0,7.0612,10.668,4
1,1995,1021,10063,104987,4,0,13.462,15.24,2,,,,0,13.462,15.24,2
2,2000,1021,10063,104987,4,0,14.3764,15.8496,2,13.462,15.24,,0,14.3764,15.8496,2
3,2005,1021,10063,104987,4,0,14.605,16.4592,2,14.3764,15.8496,,0,14.605,16.4592,2
4,2010,1021,10063,104987,4,0,15.0368,16.4592,2,14.605,16.4592,,0,15.0368,16.4592,2
1,1995,1021,10063,104988,4,0,12.5984,15.8496,3,,,,0,12.5984,15.8496,3
2,2000,1021,10063,104988,4,0,13.335,15.8496,2,12.5984,15.8496,,0,13.335,15.8496,2
3,2005,1021,10063,104988,4,0,13.716,16.4592,2,13.335,15.8496,,0,13.716,16.4592,2
4,2010,1021,10063,104988,4,0,14.1224,17.3736,2,13.716,16.4592,,0,14.1224,17.3736,2
1,1995,1021,10063,104989,4,0,6.2738,8.5344,4,,,,0,6.2738,8.5344,4
2,2000,1021,10063,104989,4,0,6.4008,9.7536,4,6.2738,8.5344,,0,6.4008,9.7536,4
3,2005,1021,10063,104989,4,0,6.4008,8.5344,4,6.4008,9.7536,,0,6.4008,8.5344,4
2,2000,1021,10063,104990,4,0,6.985,10.3632,4,6.9088,0,,0,6.985,10.3632,4
3,2005,1021,10063,104990,4,0,7.0866,8.8392,4,6.985,10.3632,,0,7.0866,8.8392,4
1,1995,1021,10063,104991,4,0,7.239,10.3632,4,,,,0,7.239,10.3632,4
2,2000,1021,10063,104991,4,0,7.3152,10.9728,4,7.239,10.3632,,0,7.3152,10.9728,4
1,1995,1021,10063,104992,4,0,8.5852,10.3632,4,,,,0,8.5852,10.3632,4
2,2000,1021,10063,104992,4,0,8.763,11.5824,3,8.5852,10.3632,,0,8.763,11.5824,3
3,2005,1021,10063,104992,4,0,8.8646,11.5824,4,8.763,11.5824,,0,8.8646,11.5824,4
1,1995,1021,10063,104993,4,0,10.1092,11.2776,3,,,,0,10.1092,11.2776,3
2,2000,1021,10063,104993,4,0,10.7696,14.6304,3,10.1092,11.2776,,0,10.7696,14.6304,3
3,2005,1021,10063,104993,4,0,11.0744,14.6304,2,10.7696,14.6304,,0,11.0744,14.6304,2
4,2010,1021,10063,104993,4,0,11.303,14.6304,2,11.0744,14.6304,,0,11.303,14.6304,2
1,1995,1021,10063,104994,4,0,9.7282,12.8016,3,,,,0,9.7282,12.8016,3
2,2000,1021,10063,104994,4,0,10.1854,14.0208,3,9.7282,12.8016,,0,10.1854,14.0208,3
3,2005,1021,10063,104994,4,0,10.414,12.4968,3,10.1854,14.0208,,0,10.414,12.4968,3
4,2010,1021,10063,104994,4,0,10.4394,13.1064,3,10.414,12.4968,,0,10.4394,13.1064,3
1,1995,1021,10063,104995,4,0,10.9982,14.9352,3,,,,0,10.9982,14.9352,3
2,2000,1021,10063,104995,4,0,11.6078,15.24,3,10.9982,14.9352,,0,11.6078,15.24,3
3,2005,1021,10063,104995,4,0,11.684,15.8496,2,11.6078,15.24,,0,11.684,15.8496,2
4,2010,1021,10063,104995,4,0,12.0142,15.8496,2,11.684,15.8496,,0,12.0142,15.8496,2
1,1995,1021,10063,104996,4,0,13.081,15.8496,2,,,,0,13.081,15.8496,2
2,2000,1021,10063,104996,4,0,13.843,16.4592,1,13.081,15.8496,,0,13.843,16.4592,1
3,2005,1021,10063,104996,4,0,14.2748,17.0688,2,13.843,16.4592,,0,14.2748,17.0688,2
4,2010,1021,10063,104996,4,0,14.8082,17.3736,2,14.2748,17.0688,,0,14.8082,17.3736,2
1,1995,1021,10063,104997,4,0,6.477,10.668,4,,,,0,6.477,10.668,4
2,2000,1021,10063,104997,4,0,6.477,9.7536,4,6.477,10.668,,0,6.477,9.7536,4
1,1995,1021,10063,104998,4,0,10.9728,14.9352,3,,,,0,10.9728,14.9352,3
2,2000,1021,10063,104998,4,0,11.7348,15.24,2,10.9728,14.9352,,0,11.7348,15.24,2
3,2005,1021,10063,104998,4,0,12.1158,15.8496,2,11.7348,15.24,,0,12.1158,15.8496,2
4,2010,1021,10063,104998,4,0,12.5476,16.4592,2,12.1158,15.8496,,0,12.5476,16.4592,2
1,1995,1021,10063,104999,4,0,4.7752,7.3152,4,,,,0,4.7752,7.3152,4
2,2000,1021,10063,104999,4,0,4.826,7.62,4,4.7752,7.3152,,0,4.826,7.62,4
1,1995,1021,10063,105000,4,0,7.62,11.8872,4,,,,0,7.62,11.8872,4
2,2000,1021,10063,105000,4,0,7.7724,11.8872,3,7.62,11.8872,,0,7.7724,11.8872,3
3,2005,1021,10063,105000,4,0,7.874,12.4968,3,7.7724,11.8872,,0,7.874,12.4968,3
4,2010,1021,10063,105000,4,0,7.8994,11.5824,3,7.874,12.4968,,0,7.8994,11.5824,3
1,1995,1021,10063,105001,4,0,5.842,9.144,4,,,,0,5.842,9.144,4
1,1995,1021,10063,105002,4,0,6.3246,9.144,4,,,,0,6.3246,9.144,4
2,2000,1021,10063,105002,4,0,6.35,9.144,4,6.3246,9.144,,0,6.35,9.144,4
3,2005,1021,10063,105002,4,0,6.3754,9.144,4,6.35,9.144,,0,6.3754,9.144,4
1,1995,1021,10063,105003,4,0,16.5608,15.24,1,,,,0,16.5608,15.24,1
2,2000,1021,10063,105003,4,0,17.5006,16.4592,1,16.5608,15.24,,0,17.5006,16.4592,1
3,2005,1021,10063,105003,4,0,18.0594,17.0688,1,17.5006,16.4592,,0,18.0594,17.0688,1
4,2010,1021,10063,105003,4,0,18.6436,17.9832,2,18.0594,17.0688,,0,18.6436,17.9832,2
1,1995,1021,10063,105005,4,0,11.176,14.0208,2,,,,0,11.176,14.0208,2
2,2000,1021,10063,105005,4,0,12.0396,14.0208,2,11.176,14.0208,,0,12.0396,14.0208,2
3,2005,1021,10063,105005,4,0,12.6238,14.6304,2,12.0396,14.0208,,0,12.6238,14.6304,2
4,2010,1021,10063,105005,4,0,12.8778,15.24,2,12.6238,14.6304,,0,12.8778,15.24,2
1,1995,1021,10063,105007,4,0,4.7752,7.9248,4,,,,0,4.7752,7.9248,4
2,2000,1021,10063,105007,4,0,4.8768,7.62,4,4.7752,7.9248,,0,4.8768,7.62,4
3,2005,1021,10063,105007,4,0,4.8768,7.62,4,4.8768,7.62,,0,4.8768,7.62,4
1,1995,1021,10063,105008,4,0,5.4356,9.144,4,,,,0,5.4356,9.144,4
2,2000,1021,10063,105008,4,0,5.5118,9.144,4,5.4356,9.144,,0,5.5118,9.144,4
1,1995,1021,10063,105009,4,0,4.445,7.9248,4,,,,0,4.445,7.9248,4
2,2000,1021,10063,105009,4,0,4.4958,7.62,4,4.445,7.9248,,0,4.4958,7.62,4
1,1995,1021,10063,105010,4,0,6.6294,14.6304,4,,,,0,6.6294,14.6304,4
2,2000,1021,10063,105010,4,0,6.731,11.8872,4,6.6294,14.6304,,0,6.731,11.8872,4
3,2005,1021,10063,105010,4,0,6.8326,11.8872,3,6.731,11.8872,,0,6.8326,11.8872,3
4,2010,1021,10063,105010,4,0,6.858,8.5344,4,6.8326,11.8872,,0,6.858,8.5344,4
1,1995,1021,10063,105011,4,0,9.4742,13.716,3,,,,0,9.4742,13.716,3
2,2000,1021,10063,105011,4,0,9.9568,13.4112,3,9.4742,13.716,,0,9.9568,13.4112,3
3,2005,1021,10063,105011,4,0,10.1346,14.3256,2,9.9568,13.4112,,0,10.1346,14.3256,2
4,2010,1021,10063,105011,4,0,10.2616,15.24,2,10.1346,14.3256,,0,10.2616,15.24,2
1,1995,1021,10063,105012,4,0,6.858,10.0584,4,,,,0,6.858,10.0584,4
2,2000,1021,10063,105012,4,0,6.858,10.3632,3,6.858,10.0584,,0,6.858,10.3632,3
1,1995,1021,10063,105013,4,0,3.8862,5.4864,4,,,,0,3.8862,5.4864,4
1,1995,1021,10063,105014,4,0,7.9502,12.4968,3,,,,0,7.9502,12.4968,3
2,2000,1021,10063,105014,4,0,8.2042,13.1064,3,7.9502,12.4968,,0,8.2042,13.1064,3
3,2005,1021,10063,105014,4,0,8.382,13.1064,3,8.2042,13.1064,,0,8.382,13.1064,3
4,2010,1021,10063,105014,4,0,8.382,13.1064,3,8.382,13.1064,,0,8.382,13.1064,3
1,1995,1021,10063,105015,4,0,5.08,6.7056,4,,,,0,5.08,6.7056,4
2,2000,1021,10063,105015,4,0,5.1308,6.7056,4,5.08,6.7056,,0,5.1308,6.7056,4
1,1995,1021,10063,105016,4,0,5.842,8.5344,4,,,,0,5.842,8.5344,4
2,2000,1021,10063,105016,4,0,5.8928,9.144,4,5.842,8.5344,,0,5.8928,9.144,4
1,1995,1021,10063,105017,4,0,4.445,7.62,4,,,,0,4.445,7.62,4
2,2000,1021,10063,105017,4,0,4.5466,8.2296,4,4.445,7.62,,0,4.5466,8.2296,4
1,1995,1021,10063,105018,4,0,7.5184,11.8872,4,,,,0,7.5184,11.8872,4
2,2000,1021,10063,105018,4,0,7.7978,11.8872,3,7.5184,11.8872,,0,7.7978,11.8872,3
3,2005,1021,10063,105018,4,0,7.874,11.8872,4,7.7978,11.8872,,0,7.874,11.8872,4
4,2010,1021,10063,105018,4,0,7.9756,11.8872,3,7.874,11.8872,,0,7.9756,11.8872,3
1,1995,1021,10063,105019,4,0,5.6134,10.0584,4,,,,0,5.6134,10.0584,4
2,2000,1021,10063,105019,4,0,5.6642,10.3632,4,5.6134,10.0584,,0,5.6642,10.3632,4
3,2005,1021,10063,105019,4,0,5.715,8.8392,4,5.6642,10.3632,,0,5.715,8.8392,4
1,1995,1021,10063,105020,4,0,9.4996,14.6304,3,,,,0,9.4996,14.6304,3
2,2000,1021,10063,105020,4,0,10.1346,15.5448,3,9.4996,14.6304,,0,10.1346,15.5448,3
3,2005,1021,10063,105020,4,0,10.3632,15.5448,2,10.1346,15.5448,,0,10.3632,15.5448,2
4,2010,1021,10063,105020,4,0,10.4648,15.8496,2,10.3632,15.5448,,0,10.4648,15.8496,2
1,1995,1021,10063,105021,4,0,10.795,15.8496,3,,,,0,10.795,15.8496,3
2,2000,1021,10063,105021,4,0,11.5824,16.1544,3,10.795,15.8496,,0,11.5824,16.1544,3
3,2005,1021,10063,105021,4,0,11.9888,17.0688,2,11.5824,16.1544,,0,11.9888,17.0688,2
4,2010,1021,10063,105021,4,0,12.192,17.3736,2,11.9888,17.0688,,0,12.192,17.3736,2
1,1995,1021,10063,105022,4,0,7.2644,12.4968,4,,,,0,7.2644,12.4968,4
2,2000,1021,10063,105022,4,0,7.3406,12.4968,4,7.2644,12.4968,,0,7.3406,12.4968,4
1,1995,1021,10063,105023,4,0,5.3086,8.2296,4,,,,0,5.3086,8.2296,4
1,1995,1021,10063,105024,4,0,10.6172,15.5448,3,,,,0,10.6172,15.5448,3
2,2000,1021,10063,105024,4,0,11.3538,16.4592,3,10.6172,15.5448,,0,11.3538,16.4592,3
3,2005,1021,10063,105024,4,0,11.811,16.4592,2,11.3538,16.4592,,0,11.811,16.4592,2
4,2010,1021,10063,105024,4,0,12.0904,17.6784,2,11.811,16.4592,,0,12.0904,17.6784,2
1,1995,1021,10063,105025,4,0,13.716,15.8496,2,,,,0,13.716,15.8496,2
2,2000,1021,10063,105025,4,0,14.4526,16.764,2,13.716,15.8496,,0,14.4526,16.764,2
3,2005,1021,10063,105025,4,0,14.9098,17.0688,2,14.4526,16.764,,0,14.9098,17.0688,2
4,2010,1021,10063,105025,4,0,15.3416,17.9832,2,14.9098,17.0688,,0,15.3416,17.9832,2
1,1995,1021,10063,105026,4,0,7.4422,9.4488,4,,,,0,7.4422,9.4488,4
1,1995,1021,10063,105027,4,0,5.715,7.9248,4,,,,0,5.715,7.9248,4
1,1995,1021,10063,105028,4,0,12.7,16.764,2,,,,0,12.7,16.764,2
2,2000,1021,10063,105028,4,0,13.5382,17.3736,1,12.7,16.764,,0,13.5382,17.3736,1
3,2005,1021,10063,105028,4,0,14.0208,17.3736,2,13.5382,17.3736,,0,14.0208,17.3736,2
4,2010,1021,10063,105028,4,0,14.3764,17.3736,2,14.0208,17.3736,,0,14.3764,17.3736,2
1,1995,1021,10063,105029,4,0,4.826,13.4112,4,,,,0,4.826,13.4112,4
1,1995,1021,10063,105031,4,0,7.5692,9.144,4,,,,0,7.5692,9.144,4
2,2000,1021,10063,105031,4,0,7.62,9.7536,4,7.5692,9.144,,0,7.62,9.7536,4
3,2005,1021,10063,105031,4,0,7.747,9.144,4,7.62,9.7536,,0,7.747,9.144,4
1,1995,1021,10063,105032,4,0,8.3566,12.8016,3,,,,0,8.3566,12.8016,3
2,2000,1021,10063,105032,4,0,9.017,13.1064,3,8.3566,12.8016,,0,9.017,13.1064,3
3,2005,1021,10063,105032,4,0,9.1948,13.1064,3,9.017,13.1064,,0,9.1948,13.1064,3
4,2010,1021,10063,105032,4,0,9.4234,13.4112,3,9.1948,13.1064,,0,9.4234,13.4112,3
1,1995,1021,10063,105033,4,0,9.525,12.8016,4,,,,0,9.525,12.8016,4
2,2000,1021,10063,105033,4,0,9.8552,13.4112,3,9.525,12.8016,,0,9.8552,13.4112,3
3,2005,1021,10063,105033,4,0,9.9822,11.8872,3,9.8552,13.4112,,0,9.9822,11.8872,3
4,2010,1021,10063,105033,4,0,10.0584,13.4112,3,9.9822,11.8872,,0,10.0584,13.4112,3
1,1995,1021,10063,105035,4,0,6.1722,9.7536,4,,,,0,6.1722,9.7536,4
2,2000,1021,10063,105035,4,0,6.2992,10.0584,4,6.1722,9.7536,,0,6.2992,10.0584,4
